Date,simbolo,actions,quantity
2024-03-11 00:00:00-04:00,NFLX,sell,9
2024-03-12 00:00:00-04:00,NFLX,sell,23
2024-03-13 00:00:00-04:00,NFLX,sell,21
2024-03-14 00:00:00-04:00,NFLX,sell,23
2024-03-15 00:00:00-04:00,NFLX,sell,2
2024-03-18 00:00:00-04:00,NFLX,buy,21
2024-03-19 00:00:00-04:00,NFLX,buy,26
2024-03-20 00:00:00-04:00,NFLX,buy,26
2024-03-21 00:00:00-04:00,NFLX,sell,3
2024-03-22 00:00:00-04:00,NFLX,sell,10
2024-03-25 00:00:00-04:00,NFLX,buy,24
2024-03-26 00:00:00-04:00,NFLX,buy,26
2024-03-27 00:00:00-04:00,NFLX,buy,5
2024-03-28 00:00:00-04:00,NFLX,buy,1
2024-04-01 00:00:00-04:00,NFLX,sell,3
2024-04-02 00:00:00-04:00,NFLX,sell,3
2024-04-03 00:00:00-04:00,NFLX,buy,14
2024-04-04 00:00:00-04:00,NFLX,sell,20
2024-04-05 00:00:00-04:00,NFLX,sell,19
2024-04-08 00:00:00-04:00,NFLX,buy,24
2024-04-09 00:00:00-04:00,NFLX,sell,18
2024-04-10 00:00:00-04:00,NFLX,sell,21
2024-04-11 00:00:00-04:00,NFLX,buy,4
2024-04-12 00:00:00-04:00,NFLX,buy,18
2024-04-15 00:00:00-04:00,NFLX,buy,4
2024-04-16 00:00:00-04:00,NFLX,buy,7
2024-04-17 00:00:00-04:00,NFLX,buy,25
2024-04-18 00:00:00-04:00,NFLX,sell,13
2024-04-19 00:00:00-04:00,NFLX,sell,20
2024-04-22 00:00:00-04:00,NFLX,buy,19
2024-04-23 00:00:00-04:00,NFLX,sell,11
2024-04-24 00:00:00-04:00,NFLX,sell,6
2024-04-25 00:00:00-04:00,NFLX,sell,8
2024-04-26 00:00:00-04:00,NFLX,buy,13
2024-04-29 00:00:00-04:00,NFLX,buy,0
2024-04-30 00:00:00-04:00,NFLX,buy,28
2024-05-01 00:00:00-04:00,NFLX,sell,25
2024-05-02 00:00:00-04:00,NFLX,sell,10
2024-05-03 00:00:00-04:00,NFLX,buy,20
2024-05-06 00:00:00-04:00,NFLX,sell,3
2024-05-07 00:00:00-04:00,NFLX,buy,14
2024-05-08 00:00:00-04:00,NFLX,buy,25
2024-05-09 00:00:00-04:00,NFLX,sell,19
2024-05-10 00:00:00-04:00,NFLX,buy,4
2024-05-13 00:00:00-04:00,NFLX,sell,26
2024-05-14 00:00:00-04:00,NFLX,buy,4
2024-05-15 00:00:00-04:00,NFLX,buy,8
2024-05-16 00:00:00-04:00,NFLX,sell,8
2024-05-17 00:00:00-04:00,NFLX,sell,22
2024-05-20 00:00:00-04:00,NFLX,sell,25
2024-05-21 00:00:00-04:00,NFLX,buy,22
2024-05-22 00:00:00-04:00,NFLX,sell,11
2024-05-23 00:00:00-04:00,NFLX,sell,28
2024-05-24 00:00:00-04:00,NFLX,sell,22
2024-05-28 00:00:00-04:00,NFLX,buy,8
2024-05-29 00:00:00-04:00,NFLX,buy,5
2024-05-30 00:00:00-04:00,NFLX,buy,0
2024-05-31 00:00:00-04:00,NFLX,sell,3
2024-06-03 00:00:00-04:00,NFLX,buy,13
2024-06-04 00:00:00-04:00,NFLX,buy,19
2024-06-05 00:00:00-04:00,NFLX,buy,2
2024-06-06 00:00:00-04:00,NFLX,sell,11
2024-06-07 00:00:00-04:00,NFLX,buy,25
2024-06-10 00:00:00-04:00,NFLX,buy,18
2024-06-11 00:00:00-04:00,NFLX,buy,19
2024-06-12 00:00:00-04:00,NFLX,buy,25
2024-06-13 00:00:00-04:00,NFLX,sell,2
2024-06-14 00:00:00-04:00,NFLX,sell,3
2024-06-17 00:00:00-04:00,NFLX,buy,3
2024-06-18 00:00:00-04:00,NFLX,sell,13
2024-06-20 00:00:00-04:00,NFLX,buy,8
2024-06-21 00:00:00-04:00,NFLX,buy,5
2024-06-24 00:00:00-04:00,NFLX,sell,12
2024-06-25 00:00:00-04:00,NFLX,buy,5
2024-06-26 00:00:00-04:00,NFLX,sell,23
2024-06-27 00:00:00-04:00,NFLX,buy,4
2024-06-28 00:00:00-04:00,NFLX,sell,23
2024-07-01 00:00:00-04:00,NFLX,sell,29
2024-07-02 00:00:00-04:00,NFLX,sell,11
2024-07-03 00:00:00-04:00,NFLX,buy,8
2024-07-05 00:00:00-04:00,NFLX,sell,26
2024-07-08 00:00:00-04:00,NFLX,sell,26
2024-07-09 00:00:00-04:00,NFLX,sell,21
2024-07-10 00:00:00-04:00,NFLX,buy,20
2024-07-11 00:00:00-04:00,NFLX,buy,0
2024-07-12 00:00:00-04:00,NFLX,buy,3
2024-07-15 00:00:00-04:00,NFLX,buy,14
2024-07-16 00:00:00-04:00,NFLX,buy,10
2024-07-17 00:00:00-04:00,NFLX,sell,11
2024-07-18 00:00:00-04:00,NFLX,sell,0
2024-07-19 00:00:00-04:00,NFLX,sell,23
2024-07-22 00:00:00-04:00,NFLX,buy,0
2024-07-23 00:00:00-04:00,NFLX,sell,21
2024-07-24 00:00:00-04:00,NFLX,sell,17
2024-07-25 00:00:00-04:00,NFLX,sell,1
2024-07-26 00:00:00-04:00,NFLX,buy,10
2024-07-29 00:00:00-04:00,NFLX,buy,25
2024-07-30 00:00:00-04:00,NFLX,buy,18
2024-07-31 00:00:00-04:00,NFLX,buy,21
2024-08-01 00:00:00-04:00,NFLX,buy,1
2024-08-02 00:00:00-04:00,NFLX,buy,10
2024-08-05 00:00:00-04:00,NFLX,sell,22
2024-08-06 00:00:00-04:00,NFLX,buy,16
2024-08-07 00:00:00-04:00,NFLX,buy,14
2024-08-08 00:00:00-04:00,NFLX,buy,17
2024-08-09 00:00:00-04:00,NFLX,sell,8
2024-08-12 00:00:00-04:00,NFLX,sell,8
2024-08-13 00:00:00-04:00,NFLX,buy,3
2024-08-14 00:00:00-04:00,NFLX,sell,26
2024-08-15 00:00:00-04:00,NFLX,sell,14
2024-08-16 00:00:00-04:00,NFLX,sell,7
2024-08-19 00:00:00-04:00,NFLX,buy,11
2024-08-20 00:00:00-04:00,NFLX,sell,1
2024-08-21 00:00:00-04:00,NFLX,buy,21
2024-08-22 00:00:00-04:00,NFLX,buy,0
2024-08-23 00:00:00-04:00,NFLX,buy,18
2024-08-26 00:00:00-04:00,NFLX,buy,3
2024-08-27 00:00:00-04:00,NFLX,sell,9
2024-08-28 00:00:00-04:00,NFLX,buy,27
2024-08-29 00:00:00-04:00,NFLX,sell,6
2024-08-30 00:00:00-04:00,NFLX,sell,14
2024-09-03 00:00:00-04:00,NFLX,buy,15
2024-09-04 00:00:00-04:00,NFLX,buy,7
2024-09-05 00:00:00-04:00,NFLX,buy,3
2024-09-06 00:00:00-04:00,NFLX,buy,10
2024-09-09 00:00:00-04:00,NFLX,buy,27
2024-09-10 00:00:00-04:00,NFLX,buy,4
2024-09-11 00:00:00-04:00,NFLX,sell,17
2024-09-12 00:00:00-04:00,NFLX,buy,28
2024-09-13 00:00:00-04:00,NFLX,buy,24
2024-09-16 00:00:00-04:00,NFLX,buy,25
2024-09-17 00:00:00-04:00,NFLX,buy,1
2024-09-18 00:00:00-04:00,NFLX,sell,2
2024-09-19 00:00:00-04:00,NFLX,sell,15
2024-09-20 00:00:00-04:00,NFLX,sell,20
2024-09-23 00:00:00-04:00,NFLX,buy,10
2024-09-24 00:00:00-04:00,NFLX,buy,25
2024-09-25 00:00:00-04:00,NFLX,sell,13
2024-09-26 00:00:00-04:00,NFLX,sell,22
2024-09-27 00:00:00-04:00,NFLX,buy,17
2024-09-30 00:00:00-04:00,NFLX,buy,1
2024-10-01 00:00:00-04:00,NFLX,sell,22
2024-10-02 00:00:00-04:00,NFLX,buy,13
2024-10-03 00:00:00-04:00,NFLX,sell,1
2024-10-04 00:00:00-04:00,NFLX,buy,28
2024-10-07 00:00:00-04:00,NFLX,sell,15
2024-10-08 00:00:00-04:00,NFLX,sell,4
2024-10-09 00:00:00-04:00,NFLX,sell,24
2024-10-10 00:00:00-04:00,NFLX,buy,6
2024-10-11 00:00:00-04:00,NFLX,sell,12
2024-10-14 00:00:00-04:00,NFLX,buy,18
2024-10-15 00:00:00-04:00,NFLX,sell,23
2024-10-16 00:00:00-04:00,NFLX,sell,23
2024-10-17 00:00:00-04:00,NFLX,sell,26
2024-10-18 00:00:00-04:00,NFLX,buy,17
2024-10-21 00:00:00-04:00,NFLX,buy,14
2024-10-22 00:00:00-04:00,NFLX,buy,19
2024-10-23 00:00:00-04:00,NFLX,buy,9
2024-10-24 00:00:00-04:00,NFLX,sell,27
2024-10-25 00:00:00-04:00,NFLX,buy,7
2024-10-28 00:00:00-04:00,NFLX,buy,20
2024-10-29 00:00:00-04:00,NFLX,sell,24
2024-10-30 00:00:00-04:00,NFLX,sell,22
2024-10-31 00:00:00-04:00,NFLX,sell,17
2024-11-01 00:00:00-04:00,NFLX,sell,8
2024-11-04 00:00:00-05:00,NFLX,buy,25
2024-11-05 00:00:00-05:00,NFLX,buy,5
2024-11-06 00:00:00-05:00,NFLX,sell,15
2024-11-07 00:00:00-05:00,NFLX,buy,21
2024-11-08 00:00:00-05:00,NFLX,sell,1
2024-11-11 00:00:00-05:00,NFLX,sell,3
2024-11-12 00:00:00-05:00,NFLX,buy,8
2024-11-13 00:00:00-05:00,NFLX,buy,12
2024-11-14 00:00:00-05:00,NFLX,buy,27
2024-11-15 00:00:00-05:00,NFLX,buy,25
2024-11-18 00:00:00-05:00,NFLX,buy,22
2024-11-19 00:00:00-05:00,NFLX,buy,6
2024-11-20 00:00:00-05:00,NFLX,sell,22
2024-11-21 00:00:00-05:00,NFLX,sell,0
2024-11-22 00:00:00-05:00,NFLX,buy,25
2024-11-25 00:00:00-05:00,NFLX,buy,5
2024-11-26 00:00:00-05:00,NFLX,sell,21
2024-11-27 00:00:00-05:00,NFLX,sell,26
2024-11-29 00:00:00-05:00,NFLX,buy,18
2024-12-02 00:00:00-05:00,NFLX,sell,14
2024-12-03 00:00:00-05:00,NFLX,buy,13
2024-12-04 00:00:00-05:00,NFLX,sell,3
2023-12-04 00:00:00-05:00,JPM,sell,20
2023-12-05 00:00:00-05:00,JPM,buy,20
2023-12-06 00:00:00-05:00,JPM,sell,18
2023-12-07 00:00:00-05:00,JPM,buy,11
2023-12-08 00:00:00-05:00,JPM,sell,8
2023-12-11 00:00:00-05:00,JPM,buy,18
2023-12-12 00:00:00-05:00,JPM,sell,6
2023-12-13 00:00:00-05:00,JPM,buy,27
2023-12-14 00:00:00-05:00,JPM,buy,17
2023-12-15 00:00:00-05:00,JPM,buy,21
2023-12-18 00:00:00-05:00,JPM,sell,14
2023-12-19 00:00:00-05:00,JPM,sell,3
2023-12-20 00:00:00-05:00,JPM,sell,5
2023-12-21 00:00:00-05:00,JPM,sell,5
2023-12-22 00:00:00-05:00,JPM,buy,23
2023-12-26 00:00:00-05:00,JPM,sell,15
2023-12-27 00:00:00-05:00,JPM,sell,14
2023-12-28 00:00:00-05:00,JPM,buy,20
2023-12-29 00:00:00-05:00,JPM,sell,0
2024-01-02 00:00:00-05:00,JPM,sell,13
2024-01-03 00:00:00-05:00,JPM,sell,3
2024-01-04 00:00:00-05:00,JPM,buy,29
2024-01-05 00:00:00-05:00,JPM,sell,18
2024-01-08 00:00:00-05:00,JPM,sell,14
2024-01-09 00:00:00-05:00,JPM,buy,24
2024-01-10 00:00:00-05:00,JPM,sell,14
2024-01-11 00:00:00-05:00,JPM,buy,28
2024-01-12 00:00:00-05:00,JPM,buy,25
2024-01-16 00:00:00-05:00,JPM,sell,14
2024-01-17 00:00:00-05:00,JPM,sell,25
2024-01-18 00:00:00-05:00,JPM,sell,22
2024-01-19 00:00:00-05:00,JPM,sell,27
2024-01-22 00:00:00-05:00,JPM,sell,26
2024-01-23 00:00:00-05:00,JPM,sell,6
2024-01-24 00:00:00-05:00,JPM,sell,21
2024-01-25 00:00:00-05:00,JPM,buy,19
2024-01-26 00:00:00-05:00,JPM,sell,28
2024-01-29 00:00:00-05:00,JPM,sell,12
2024-01-30 00:00:00-05:00,JPM,sell,20
2024-01-31 00:00:00-05:00,JPM,buy,10
2024-02-01 00:00:00-05:00,JPM,sell,22
2024-02-02 00:00:00-05:00,JPM,buy,16
2024-02-05 00:00:00-05:00,JPM,sell,0
2024-02-06 00:00:00-05:00,JPM,buy,21
2024-02-07 00:00:00-05:00,JPM,sell,28
2024-02-08 00:00:00-05:00,JPM,sell,5
2024-02-09 00:00:00-05:00,JPM,sell,11
2024-02-12 00:00:00-05:00,JPM,buy,27
2024-02-13 00:00:00-05:00,JPM,buy,16
2024-02-14 00:00:00-05:00,JPM,sell,29
2024-02-15 00:00:00-05:00,JPM,buy,23
2024-02-16 00:00:00-05:00,JPM,sell,4
2024-02-20 00:00:00-05:00,JPM,buy,21
2024-02-21 00:00:00-05:00,JPM,buy,11
2024-02-22 00:00:00-05:00,JPM,buy,2
2024-02-23 00:00:00-05:00,JPM,sell,29
2024-02-26 00:00:00-05:00,JPM,sell,5
2024-02-27 00:00:00-05:00,JPM,sell,6
2024-02-28 00:00:00-05:00,JPM,sell,18
2024-02-29 00:00:00-05:00,JPM,sell,23
2024-03-01 00:00:00-05:00,JPM,sell,13
2024-03-04 00:00:00-05:00,JPM,buy,22
2024-03-05 00:00:00-05:00,JPM,buy,6
2024-03-06 00:00:00-05:00,JPM,buy,22
2024-03-07 00:00:00-05:00,JPM,buy,22
2024-03-08 00:00:00-05:00,JPM,buy,3
2024-03-11 00:00:00-04:00,JPM,buy,15
2024-03-12 00:00:00-04:00,JPM,buy,0
2024-03-13 00:00:00-04:00,JPM,buy,22
2024-03-14 00:00:00-04:00,JPM,buy,7
2024-03-15 00:00:00-04:00,JPM,sell,11
2024-03-18 00:00:00-04:00,JPM,buy,6
2024-03-19 00:00:00-04:00,JPM,buy,11
2024-03-20 00:00:00-04:00,JPM,sell,11
2024-03-21 00:00:00-04:00,JPM,buy,16
2024-03-22 00:00:00-04:00,JPM,sell,2
2024-03-25 00:00:00-04:00,JPM,buy,28
2024-03-26 00:00:00-04:00,JPM,sell,2
2024-03-27 00:00:00-04:00,JPM,buy,14
2024-03-28 00:00:00-04:00,JPM,sell,26
2024-04-01 00:00:00-04:00,JPM,buy,28
2024-04-02 00:00:00-04:00,JPM,buy,2
2024-04-03 00:00:00-04:00,JPM,buy,13
2024-04-04 00:00:00-04:00,JPM,sell,27
2024-04-05 00:00:00-04:00,JPM,buy,5
2024-04-08 00:00:00-04:00,JPM,buy,13
2024-04-09 00:00:00-04:00,JPM,sell,22
2024-04-10 00:00:00-04:00,JPM,buy,9
2024-04-11 00:00:00-04:00,JPM,buy,13
2024-04-12 00:00:00-04:00,JPM,sell,3
2024-04-15 00:00:00-04:00,JPM,sell,28
2024-04-16 00:00:00-04:00,JPM,buy,14
2024-04-17 00:00:00-04:00,JPM,buy,4
2024-04-18 00:00:00-04:00,JPM,buy,1
2024-04-19 00:00:00-04:00,JPM,sell,2
2024-04-22 00:00:00-04:00,JPM,buy,25
2024-04-23 00:00:00-04:00,JPM,sell,0
2024-04-24 00:00:00-04:00,JPM,buy,22
2024-04-25 00:00:00-04:00,JPM,buy,20
2024-04-26 00:00:00-04:00,JPM,sell,23
2024-04-29 00:00:00-04:00,JPM,sell,29
2024-04-30 00:00:00-04:00,JPM,buy,3
2024-05-01 00:00:00-04:00,JPM,sell,22
2024-05-02 00:00:00-04:00,JPM,sell,19
2024-05-03 00:00:00-04:00,JPM,sell,14
2024-05-06 00:00:00-04:00,JPM,buy,7
2024-05-07 00:00:00-04:00,JPM,sell,25
2024-05-08 00:00:00-04:00,JPM,buy,19
2024-05-09 00:00:00-04:00,JPM,buy,0
2024-05-10 00:00:00-04:00,JPM,buy,23
2024-05-13 00:00:00-04:00,JPM,sell,24
2024-05-14 00:00:00-04:00,JPM,sell,1
2024-05-15 00:00:00-04:00,JPM,sell,12
2024-05-16 00:00:00-04:00,JPM,buy,22
2024-05-17 00:00:00-04:00,JPM,sell,17
2024-05-20 00:00:00-04:00,JPM,buy,8
2024-05-21 00:00:00-04:00,JPM,buy,7
2024-05-22 00:00:00-04:00,JPM,buy,5
2024-05-23 00:00:00-04:00,JPM,buy,5
2024-05-24 00:00:00-04:00,JPM,sell,13
2024-05-28 00:00:00-04:00,JPM,sell,24
2024-05-29 00:00:00-04:00,JPM,sell,6
2024-05-30 00:00:00-04:00,JPM,sell,11
2024-05-31 00:00:00-04:00,JPM,buy,26
2024-06-03 00:00:00-04:00,JPM,sell,21
2024-06-04 00:00:00-04:00,JPM,sell,2
2024-06-05 00:00:00-04:00,JPM,sell,19
2024-06-06 00:00:00-04:00,JPM,buy,8
2024-06-07 00:00:00-04:00,JPM,buy,17
2024-06-10 00:00:00-04:00,JPM,buy,11
2024-06-11 00:00:00-04:00,JPM,sell,4
2024-06-12 00:00:00-04:00,JPM,buy,9
2024-06-13 00:00:00-04:00,JPM,buy,28
2024-06-14 00:00:00-04:00,JPM,sell,15
2024-06-17 00:00:00-04:00,JPM,sell,22
2024-06-18 00:00:00-04:00,JPM,sell,15
2024-06-20 00:00:00-04:00,JPM,sell,9
2024-06-21 00:00:00-04:00,JPM,sell,12
2024-06-24 00:00:00-04:00,JPM,buy,25
2024-06-25 00:00:00-04:00,JPM,sell,6
2024-06-26 00:00:00-04:00,JPM,sell,29
2024-06-27 00:00:00-04:00,JPM,sell,0
2024-06-28 00:00:00-04:00,JPM,sell,0
2024-07-01 00:00:00-04:00,JPM,sell,18
2024-07-02 00:00:00-04:00,JPM,sell,3
2024-07-03 00:00:00-04:00,JPM,sell,0
2024-07-05 00:00:00-04:00,JPM,sell,11
2024-07-08 00:00:00-04:00,JPM,sell,17
2024-07-09 00:00:00-04:00,JPM,sell,28
2024-07-10 00:00:00-04:00,JPM,sell,7
2024-07-11 00:00:00-04:00,JPM,sell,3
2024-07-12 00:00:00-04:00,JPM,buy,12
2024-07-15 00:00:00-04:00,JPM,buy,17
2024-07-16 00:00:00-04:00,JPM,sell,16
2024-07-17 00:00:00-04:00,JPM,buy,15
2024-07-18 00:00:00-04:00,JPM,buy,26
2024-07-19 00:00:00-04:00,JPM,buy,8
2024-07-22 00:00:00-04:00,JPM,buy,14
2024-07-23 00:00:00-04:00,JPM,sell,2
2024-07-24 00:00:00-04:00,JPM,sell,3
2024-07-25 00:00:00-04:00,JPM,buy,0
2024-07-26 00:00:00-04:00,JPM,sell,20
2024-07-29 00:00:00-04:00,JPM,sell,29
2024-07-30 00:00:00-04:00,JPM,sell,9
2024-07-31 00:00:00-04:00,JPM,sell,27
2024-08-01 00:00:00-04:00,JPM,sell,6
2024-08-02 00:00:00-04:00,JPM,sell,16
2024-08-05 00:00:00-04:00,JPM,sell,4
2024-08-06 00:00:00-04:00,JPM,sell,2
2024-08-07 00:00:00-04:00,JPM,sell,28
2024-08-08 00:00:00-04:00,JPM,sell,25
2024-08-09 00:00:00-04:00,JPM,buy,8
2024-08-12 00:00:00-04:00,JPM,sell,28
2024-08-13 00:00:00-04:00,JPM,sell,15
2024-08-14 00:00:00-04:00,JPM,buy,25
2024-08-15 00:00:00-04:00,JPM,buy,6
2024-08-16 00:00:00-04:00,JPM,sell,28
2024-08-19 00:00:00-04:00,JPM,sell,23
2024-08-20 00:00:00-04:00,JPM,buy,23
2024-08-21 00:00:00-04:00,JPM,buy,19
2024-08-22 00:00:00-04:00,JPM,sell,3
2024-08-23 00:00:00-04:00,JPM,buy,10
2024-08-26 00:00:00-04:00,JPM,sell,12
2024-08-27 00:00:00-04:00,JPM,buy,29
2024-08-28 00:00:00-04:00,JPM,buy,29
2024-08-29 00:00:00-04:00,JPM,buy,6
2024-08-30 00:00:00-04:00,JPM,buy,16
2024-09-03 00:00:00-04:00,JPM,buy,1
2024-09-04 00:00:00-04:00,JPM,buy,3
2024-09-05 00:00:00-04:00,JPM,sell,7
2024-09-06 00:00:00-04:00,JPM,sell,26
2024-09-09 00:00:00-04:00,JPM,buy,24
2024-09-10 00:00:00-04:00,JPM,sell,23
2024-09-11 00:00:00-04:00,JPM,sell,4
2024-09-12 00:00:00-04:00,JPM,buy,26
2024-09-13 00:00:00-04:00,JPM,sell,22
2024-09-16 00:00:00-04:00,JPM,sell,11
2024-09-17 00:00:00-04:00,JPM,sell,17
2024-09-18 00:00:00-04:00,JPM,sell,26
2024-09-19 00:00:00-04:00,JPM,buy,19
2024-09-20 00:00:00-04:00,JPM,sell,21
2024-09-23 00:00:00-04:00,JPM,sell,21
2024-09-24 00:00:00-04:00,JPM,sell,2
2024-09-25 00:00:00-04:00,JPM,buy,0
2024-09-26 00:00:00-04:00,JPM,sell,16
2024-09-27 00:00:00-04:00,JPM,buy,26
2024-09-30 00:00:00-04:00,JPM,sell,10
2024-10-01 00:00:00-04:00,JPM,sell,12
2024-10-02 00:00:00-04:00,JPM,buy,10
2024-10-03 00:00:00-04:00,JPM,sell,15
2024-10-04 00:00:00-04:00,JPM,sell,15
2024-10-07 00:00:00-04:00,JPM,buy,1
2024-10-08 00:00:00-04:00,JPM,buy,25
2024-10-09 00:00:00-04:00,JPM,sell,5
2024-10-10 00:00:00-04:00,JPM,buy,3
2024-10-11 00:00:00-04:00,JPM,sell,25
2024-10-14 00:00:00-04:00,JPM,buy,22
2024-10-15 00:00:00-04:00,JPM,buy,13
2024-10-16 00:00:00-04:00,JPM,buy,8
2024-10-17 00:00:00-04:00,JPM,buy,21
2024-10-18 00:00:00-04:00,JPM,sell,14
2024-10-21 00:00:00-04:00,JPM,sell,0
2024-10-22 00:00:00-04:00,JPM,sell,5
2024-10-23 00:00:00-04:00,JPM,sell,2
2024-10-24 00:00:00-04:00,JPM,buy,2
2024-10-25 00:00:00-04:00,JPM,sell,10
2024-10-28 00:00:00-04:00,JPM,buy,15
2024-10-29 00:00:00-04:00,JPM,sell,3
2024-10-30 00:00:00-04:00,JPM,sell,0
2024-10-31 00:00:00-04:00,JPM,buy,27
2024-11-01 00:00:00-04:00,JPM,buy,2
2024-11-04 00:00:00-05:00,JPM,buy,12
2024-11-05 00:00:00-05:00,JPM,buy,23
2024-11-06 00:00:00-05:00,JPM,sell,10
2024-11-07 00:00:00-05:00,JPM,sell,0
2024-11-08 00:00:00-05:00,JPM,buy,5
2024-11-11 00:00:00-05:00,JPM,buy,26
2024-11-12 00:00:00-05:00,JPM,sell,8
2024-11-13 00:00:00-05:00,JPM,sell,20
2024-11-14 00:00:00-05:00,JPM,buy,3
2024-11-15 00:00:00-05:00,JPM,buy,0
2024-11-18 00:00:00-05:00,JPM,buy,15
2024-11-19 00:00:00-05:00,JPM,sell,7
2024-11-20 00:00:00-05:00,JPM,sell,27
2024-11-21 00:00:00-05:00,JPM,sell,18
2024-11-22 00:00:00-05:00,JPM,buy,24
2024-11-25 00:00:00-05:00,JPM,buy,27
2024-11-26 00:00:00-05:00,JPM,sell,27
2024-11-27 00:00:00-05:00,JPM,sell,22
2024-11-29 00:00:00-05:00,JPM,sell,9
2024-12-02 00:00:00-05:00,JPM,buy,8
2024-12-03 00:00:00-05:00,JPM,buy,28
2024-12-04 00:00:00-05:00,JPM,buy,19
2023-12-04 00:00:00-05:00,BAC,buy,0
2023-12-05 00:00:00-05:00,BAC,sell,0
2023-12-06 00:00:00-05:00,BAC,sell,28
2023-12-07 00:00:00-05:00,BAC,sell,21
2023-12-08 00:00:00-05:00,BAC,sell,17
2023-12-11 00:00:00-05:00,BAC,buy,12
2023-12-12 00:00:00-05:00,BAC,buy,27
2023-12-13 00:00:00-05:00,BAC,buy,5
2023-12-14 00:00:00-05:00,BAC,buy,4
2023-12-15 00:00:00-05:00,BAC,sell,1
2023-12-18 00:00:00-05:00,BAC,sell,23
2023-12-19 00:00:00-05:00,BAC,sell,22
2023-12-20 00:00:00-05:00,BAC,sell,11
2023-12-21 00:00:00-05:00,BAC,sell,24
2023-12-22 00:00:00-05:00,BAC,buy,26
2023-12-26 00:00:00-05:00,BAC,sell,5
2023-12-27 00:00:00-05:00,BAC,buy,22
2023-12-28 00:00:00-05:00,BAC,sell,29
2023-12-29 00:00:00-05:00,BAC,buy,15
2024-01-02 00:00:00-05:00,BAC,sell,18
2024-01-03 00:00:00-05:00,BAC,sell,11
2024-01-04 00:00:00-05:00,BAC,sell,22
2024-01-05 00:00:00-05:00,BAC,sell,5
2024-01-08 00:00:00-05:00,BAC,sell,19
2024-01-09 00:00:00-05:00,BAC,sell,7
2024-01-10 00:00:00-05:00,BAC,buy,6
2024-01-11 00:00:00-05:00,BAC,sell,29
2024-01-12 00:00:00-05:00,BAC,buy,15
2024-01-16 00:00:00-05:00,BAC,buy,0
2024-01-17 00:00:00-05:00,BAC,sell,19
2024-01-18 00:00:00-05:00,BAC,sell,11
2024-01-19 00:00:00-05:00,BAC,sell,7
2024-01-22 00:00:00-05:00,BAC,buy,26
2024-01-23 00:00:00-05:00,BAC,sell,20
2024-01-24 00:00:00-05:00,BAC,sell,15
2024-01-25 00:00:00-05:00,BAC,buy,14
2024-01-26 00:00:00-05:00,BAC,sell,18
2024-01-29 00:00:00-05:00,BAC,buy,27
2024-01-30 00:00:00-05:00,BAC,buy,21
2024-01-31 00:00:00-05:00,BAC,sell,16
2024-02-01 00:00:00-05:00,BAC,sell,4
2024-02-02 00:00:00-05:00,BAC,buy,8
2024-02-05 00:00:00-05:00,BAC,sell,13
2024-02-06 00:00:00-05:00,BAC,buy,23
2024-02-07 00:00:00-05:00,BAC,buy,1
2024-02-08 00:00:00-05:00,BAC,sell,14
2024-02-09 00:00:00-05:00,BAC,buy,8
2024-02-12 00:00:00-05:00,BAC,sell,9
2024-02-13 00:00:00-05:00,BAC,sell,12
2024-02-14 00:00:00-05:00,BAC,sell,18
2024-02-15 00:00:00-05:00,BAC,sell,2
2024-02-16 00:00:00-05:00,BAC,sell,27
2024-02-20 00:00:00-05:00,BAC,sell,14
2024-02-21 00:00:00-05:00,BAC,sell,7
2024-02-22 00:00:00-05:00,BAC,sell,14
2024-02-23 00:00:00-05:00,BAC,buy,25
2024-02-26 00:00:00-05:00,BAC,sell,29
2024-02-27 00:00:00-05:00,BAC,buy,14
2024-02-28 00:00:00-05:00,BAC,buy,17
2024-02-29 00:00:00-05:00,BAC,buy,29
2024-03-01 00:00:00-05:00,BAC,buy,4
2024-03-04 00:00:00-05:00,BAC,sell,9
2024-03-05 00:00:00-05:00,BAC,sell,22
2024-03-06 00:00:00-05:00,BAC,buy,28
2024-03-07 00:00:00-05:00,BAC,sell,5
2024-03-08 00:00:00-05:00,BAC,sell,8
2024-03-11 00:00:00-04:00,BAC,sell,8
2024-03-12 00:00:00-04:00,BAC,sell,28
2024-03-13 00:00:00-04:00,BAC,buy,5
2024-03-14 00:00:00-04:00,BAC,buy,26
2024-03-15 00:00:00-04:00,BAC,buy,0
2024-03-18 00:00:00-04:00,BAC,sell,14
2024-03-19 00:00:00-04:00,BAC,sell,15
2024-03-20 00:00:00-04:00,BAC,sell,4
2024-03-21 00:00:00-04:00,BAC,sell,26
2024-03-22 00:00:00-04:00,BAC,sell,6
2024-03-25 00:00:00-04:00,BAC,buy,29
2024-03-26 00:00:00-04:00,BAC,buy,10
2024-03-27 00:00:00-04:00,BAC,buy,18
2024-03-28 00:00:00-04:00,BAC,sell,16
2024-04-01 00:00:00-04:00,BAC,buy,14
2024-04-02 00:00:00-04:00,BAC,buy,8
2024-04-03 00:00:00-04:00,BAC,sell,28
2024-04-04 00:00:00-04:00,BAC,sell,6
2024-04-05 00:00:00-04:00,BAC,buy,4
2024-04-08 00:00:00-04:00,BAC,sell,22
2024-04-09 00:00:00-04:00,BAC,sell,27
2024-04-10 00:00:00-04:00,BAC,buy,23
2024-04-11 00:00:00-04:00,BAC,buy,18
2024-04-12 00:00:00-04:00,BAC,sell,24
